"Mode","Motif","HeureDep","ArrondDep","LogDist","Duree","MemeArrond","Semaine","Jour"
"transport collectif","travail","12","Villeray-Saint-Michel-Parc-Extension",-0.781539940706925,41.0833333333333,"Meme","lundi au vendredi","vendredi"
"transport collectif","travail","12","Mercier-Hochelaga-Maisonneuve",1.45494140888403,26.25,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Verdun",2.12976322406123,45.55,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Villeray-Saint-Michel-Parc-Extension",1.632701621793,28.6,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Cote-des-Neiges-Notre-Dame-de-Grace",-0.32901650086217,40.85,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",1.17084120687214,14.0833333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",1.43962624722789,26.1333333333333,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Ville-Marie",-0.374564710395783,27.85,"Meme","lundi au vendredi","vendredi"
"pieton","magasinage","12","Cote-des-Neiges-Notre-Dame-de-Grace",-0.0341045369818593,19.9666666666667,"Meme","lundi au vendredi","vendredi"
"transport collectif","travail","12","Le Plateau-Mont-Royal",0.478685028391413,52.5,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Villeray-Saint-Michel-Parc-Extension",1.47536949407785,73.75,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","LaSalle",2.23700756870834,27.0833333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Mercier-Hochelaga-Maisonneuve",1.42930600707399,15.05,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Le Sud-Ouest",0.111114523116553,36.25,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Le Plateau-Mont-Royal",0.914454811353418,9.81666666666667,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",1.67308612302666,32.0666666666667,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Le Plateau-Mont-Royal",0.722724171313563,16.7,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Ahuntsic-Cartierville",2.22843015851614,49.05,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Ville-Marie",1.07913554573961,21.85,"Meme","lundi au vendredi","vendredi"
"pieton","travail","12","Ville-Marie",-0.927827420131344,15.3333333333333,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Le Plateau-Mont-Royal",0.819222034684729,18.7833333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Rosemont-La Petite-Patrie",0.0494943761634842,25.6666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Ahuntsic-Cartierville",2.32603352433351,50.6166666666667,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Villeray-Saint-Michel-Parc-Extension",1.24024616064604,14.2833333333333,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Ville-Marie",0.817913100915402,23.1333333333333,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",1.44557932144565,25.9333333333333,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Le Sud-Ouest",-0.242118069420728,27.9,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Saint-Laurent",1.79756013289228,25.2666666666667,"Different","lundi au vendredi","vendredi"
"velo","loisir","12","Rosemont-La Petite-Patrie",0.466869393708462,45.2833333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Villeray-Saint-Michel-Parc-Extension",2.26043651105472,25.2166666666667,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",1.86221967859627,33.7333333333333,"Different","lundi au vendredi","vendredi"
"pieton","education","12","Ville-Marie",-1.13616512006098,18.3333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Le Plateau-Mont-Royal",2.30255691310829,40.6833333333333,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Ville-Marie",-0.82469418321578,6.71666666666667,"Meme","lundi au vendredi","vendredi"
"transport collectif","travail","12","Rosemont-La Petite-Patrie",-0.144636780066348,8.46666666666667,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Villeray-Saint-Michel-Parc-Extension",2.02264771396136,54.3833333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Le Plateau-Mont-Royal",1.32189484299872,26.3,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Rosemont-La Petite-Patrie",1.78708514504093,37.6,"Different","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","12","Cote-des-Neiges-Notre-Dame-de-Grace",-0.71404693001838,1.73333333333333,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Le Plateau-Mont-Royal",0.0351563972951512,6.58333333333333,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Mercier-Hochelaga-Maisonneuve",-0.627220614533329,34.8666666666667,"Meme","lundi au vendredi","vendredi"
"transport collectif","education","12","Ville-Marie",1.02836217261066,11.4166666666667,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Villeray-Saint-Michel-Parc-Extension",0.720695904787308,14.6,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Ville-Marie",0.0926220232587274,8.86666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Verdun",1.76583428505713,36.6666666666667,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Le Plateau-Mont-Royal",1.44752059459297,25.5333333333333,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Mercier-Hochelaga-Maisonneuve",-0.767897078613536,25.6,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Saint-Laurent",2.560033515364,34,"Different","lundi au vendredi","vendredi"
"pieton","magasinage","12","Le Sud-Ouest",-1.51149863956904,51.9833333333333,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Ville-Marie",0.932607768742607,11.4666666666667,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Mercier-Hochelaga-Maisonneuve",1.57309889808196,27.3,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Mercier-Hochelaga-Maisonneuve",1.93093133716722,46.9666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Rosemont-La Petite-Patrie",2.14134031015261,45.1333333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Le Sud-Ouest",1.70336756209909,28.5166666666667,"Different","lundi au vendredi","vendredi"
"transport collectif","loisir","12","Villeray-Saint-Michel-Parc-Extension",-1.44285512646027,9.65,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Rosemont-La Petite-Patrie",1.16944460643575,22.3333333333333,"Meme","lundi au vendredi","vendredi"
"transport collectif","travail","12","Mercier-Hochelaga-Maisonneuve",0.431242914558646,56.05,"Meme","lundi au vendredi","vendredi"
"transport collectif","education","12","Lachine",-0.9901620267914,69,"Meme","lundi au vendredi","vendredi"
"transport collectif","travail","12","Le Sud-Ouest",0.822442901676602,13.9166666666667,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Rosemont-La Petite-Patrie",-0.964639186097799,49.1,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Riviere-des-Prairies-Pointe-aux-Trembles",1.95849065134083,22.85,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",1.2207447518322,21.95,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Cote-des-Neiges-Notre-Dame-de-Grace",1.90707158155866,17.6833333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Rosemont-La Petite-Patrie",2.15817818098862,24.75,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",0.956244436690945,21.4333333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Ahuntsic-Cartierville",1.07019055477452,42.7666666666667,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Cote-des-Neiges-Notre-Dame-de-Grace",-0.439395562855326,47.4166666666667,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Cote-des-Neiges-Notre-Dame-de-Grace",1.43430268801095,21.75,"Different","lundi au vendredi","vendredi"
"vehicule individuel","education","12","Saint-Leonard",1.23812643728799,18.8333333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Le Plateau-Mont-Royal",1.53222424281114,25.3,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",-0.231735761509376,6.45,"Different","lundi au vendredi","vendredi"
"pieton","magasinage","12","Le Sud-Ouest",-0.118623276702488,11.65,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Le Plateau-Mont-Royal",1.13664799066147,19.2666666666667,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Villeray-Saint-Michel-Parc-Extension",1.9677408504351,37.5833333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","loisir","12","Saint-Leonard",0.272916866438026,9.83333333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Villeray-Saint-Michel-Parc-Extension",1.55338867663447,14.7166666666667,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Villeray-Saint-Michel-Parc-Extension",-0.564538464374457,6.85,"Meme","lundi au vendredi","vendredi"
"transport collectif","travail","12","Westmount",-1.18221457955539,7.11666666666667,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Villeray-Saint-Michel-Parc-Extension",1.63880283636023,44.6166666666667,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Ville-Marie",-1.33143461163315,18.05,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Le Plateau-Mont-Royal",1.8820346022705,28.6833333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",0.0042735688709621,7.95,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Villeray-Saint-Michel-Parc-Extension",1.76616305078725,33.0833333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",0.849026679506489,10.2333333333333,"Different","lundi au vendredi","vendredi"
"transport collectif","education","12","Villeray-Saint-Michel-Parc-Extension",-1.36695031563643,22.9333333333333,"Meme","lundi au vendredi","vendredi"
"velo","education","12","Cote-des-Neiges-Notre-Dame-de-Grace",0.322579752982499,11.85,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Rosemont-La Petite-Patrie",2.02364074569393,23.95,"Different","lundi au vendredi","vendredi"
"velo","education","12","Villeray-Saint-Michel-Parc-Extension",0.238129628102357,7.68333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Mercier-Hochelaga-Maisonneuve",0.107596423714161,30.2666666666667,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Verdun",1.09393153744543,9.11666666666667,"Different","lundi au vendredi","vendredi"
"vehicule individuel","loisir","12","Ville-Marie",1.51169467061355,84.4,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Pierrefonds-Roxboro",2.48802183352453,24.0666666666667,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Cote-des-Neiges-Notre-Dame-de-Grace",-0.966270875669945,37.6,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Rosemont-La Petite-Patrie",1.64637461345814,29.1,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",1.33778251139375,19.95,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Outremont",1.5502638969287,33.4833333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Saint-Laurent",2.64232835361266,39.0333333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",1.6023355676723,26.6166666666667,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Villeray-Saint-Michel-Parc-Extension",1.54599851121962,19.5,"Different","lundi au vendredi","vendredi"
"pieton","travail","12","Villeray-Saint-Michel-Parc-Extension",-0.494182870105567,13.75,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Mercier-Hochelaga-Maisonneuve",1.24277044005841,20.75,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Le Plateau-Mont-Royal",-1.44637393933104,35.2,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Mont-Royal",-0.801220518356403,19.1333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Rosemont-La Petite-Patrie",1.74399679395887,30.5833333333333,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Rosemont-La Petite-Patrie",-0.850728537710331,29.1,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Ville-Marie",1.57849104553996,16.3333333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","loisir","12","LaSalle",0.429796329243095,22.0833333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Villeray-Saint-Michel-Parc-Extension",2.07202613883785,21.6333333333333,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Le Sud-Ouest",-1.14851374273443,14.9333333333333,"Meme","lundi au vendredi","vendredi"
"transport collectif","travail","12","Riviere-des-Prairies-Pointe-aux-Trembles",-1.2602542661182,67.8,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Le Plateau-Mont-Royal",1.75460949562714,31.4833333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Le Plateau-Mont-Royal",0.789909950352877,18.4833333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",1.49320536764041,14.8833333333333,"Different","lundi au vendredi","vendredi"
"pieton","travail","12","Ville-Marie",0.298363172010832,19.7166666666667,"Meme","lundi au vendredi","vendredi"
"pieton","travail","12","Rosemont-La Petite-Patrie",0.176995245660015,16.4833333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Le Plateau-Mont-Royal",0.727930762957914,20.5833333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Ville-Marie",-1.27836387480832,16.9666666666667,"Meme","lundi au vendredi","vendredi"
"pieton","travail","12","Mercier-Hochelaga-Maisonneuve",-0.323944630537982,7.13333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Ahuntsic-Cartierville",2.13660037225285,27.6333333333333,"Different","lundi au vendredi","vendredi"
"velo","travail","12","Le Sud-Ouest",0.786877780626398,15.0833333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","12","Villeray-Saint-Michel-Parc-Extension",2.03723898059582,31.5666666666667,"Different","lundi au vendredi","vendredi"
"vehicule individuel","education","12","Le Sud-Ouest",1.36223695492865,33.9333333333333,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","12","Cote-des-Neiges-Notre-Dame-de-Grace",0.26119936175597,11.2666666666667,"Meme","lundi au vendredi","vendredi"
"velo","travail","12","Rosemont-La Petite-Patrie",1.61990104988488,22.7666666666667,"Different","lundi au vendredi","vendredi"
"pieton","education","12","Le Plateau-Mont-Royal",0.916512229682324,48.2,"Different","lundi au vendredi","vendredi"
